order_id,timestamp,category,item_id,item_name,quantity,unit_price,total_amount,day_type
ORD2026051901154,2026-05-19 11:43:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901155,2026-05-19 11:51:00,Beverages,ITEM060,Tea,4,20,80,busy
ORD2026051901156,2026-05-19 11:38:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901157,2026-05-19 14:29:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901158,2026-05-19 11:40:00,Beverages,ITEM074,Sapota Juice,1,40,40,busy
ORD2026051901159,2026-05-19 12:53:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901160,2026-05-19 13:43:00,Beverages,ITEM074,Sapota Juice,1,40,40,busy
ORD2026051901161,2026-05-19 15:32:00,Beverages,ITEM060,Tea,4,20,80,busy
ORD2026051901162,2026-05-19 11:44:00,Beverages,ITEM076,Mango Milkshake,1,50,50,busy
ORD2026051901163,2026-05-19 13:59:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901164,2026-05-19 11:40:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901165,2026-05-19 13:48:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901166,2026-05-19 13:46:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901167,2026-05-19 10:57:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901168,2026-05-19 09:48:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901169,2026-05-19 09:46:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901170,2026-05-19 09:17:00,Beverages,ITEM060,Tea,2,20,40,busy
ORD2026051901171,2026-05-19 13:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901172,2026-05-19 11:38:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901173,2026-05-19 12:52:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,busy
ORD2026051901174,2026-05-19 10:36:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901175,2026-05-19 14:01:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901176,2026-05-19 10:37:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901177,2026-05-19 11:20:00,Beverages,ITEM078,Strawberry Milkshake,4,50,200,busy
ORD2026051901178,2026-05-19 12:52:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901179,2026-05-19 14:03:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901180,2026-05-19 11:21:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901181,2026-05-19 12:46:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901182,2026-05-19 13:07:00,Beverages,ITEM076,Mango Milkshake,2,50,100,busy
ORD2026051901183,2026-05-19 11:19:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901184,2026-05-19 13:05:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901185,2026-05-19 09:53:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901186,2026-05-19 14:10:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901187,2026-05-19 12:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901188,2026-05-19 13:41:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901189,2026-05-19 13:42:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901190,2026-05-19 12:44:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901191,2026-05-19 15:09:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901192,2026-05-19 13:44:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901193,2026-05-19 14:31:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901194,2026-05-19 12:54:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901195,2026-05-19 11:43:00,Beverages,ITEM065,Lemon Tea,3,30,90,busy
ORD2026051901196,2026-05-19 13:22:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901197,2026-05-19 11:52:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901198,2026-05-19 15:09:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901199,2026-05-19 11:45:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901200,2026-05-19 11:08:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901201,2026-05-19 13:56:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901202,2026-05-19 16:20:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901203,2026-05-19 12:52:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901204,2026-05-19 11:42:00,Beverages,ITEM063,Horlicks,3,25,75,busy
ORD2026051901205,2026-05-19 11:44:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,busy
ORD2026051901206,2026-05-19 12:44:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901207,2026-05-19 12:53:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901208,2026-05-19 13:02:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901209,2026-05-19 13:25:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901210,2026-05-19 13:51:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901211,2026-05-19 15:40:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901212,2026-05-19 09:16:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901213,2026-05-19 14:13:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901214,2026-05-19 13:56:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901215,2026-05-19 09:41:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901216,2026-05-19 09:04:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901217,2026-05-19 12:08:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901218,2026-05-19 12:38:00,Beverages,ITEM068,Mosambi Juice,1,40,40,busy
ORD2026051901219,2026-05-19 11:36:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901220,2026-05-19 12:35:00,Beverages,ITEM060,Tea,4,20,80,busy
ORD2026051901221,2026-05-19 14:34:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901222,2026-05-19 12:34:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901223,2026-05-19 12:46:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901224,2026-05-19 16:20:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901225,2026-05-19 13:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901226,2026-05-19 09:28:00,Beverages,ITEM061,Coffee,2,25,50,busy
ORD2026051901227,2026-05-19 11:47:00,Beverages,ITEM076,Mango Milkshake,1,50,50,busy
ORD2026051901228,2026-05-19 13:50:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901229,2026-05-19 14:02:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901230,2026-05-19 15:25:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901231,2026-05-19 14:11:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901232,2026-05-19 11:23:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901233,2026-05-19 13:56:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901234,2026-05-19 11:48:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901235,2026-05-19 15:33:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901236,2026-05-19 13:15:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901237,2026-05-19 13:53:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901238,2026-05-19 12:49:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901239,2026-05-19 14:04:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901240,2026-05-19 13:19:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901241,2026-05-19 15:24:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901242,2026-05-19 09:39:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901243,2026-05-19 13:56:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901244,2026-05-19 12:02:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901245,2026-05-19 13:04:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901246,2026-05-19 14:41:00,Beverages,ITEM074,Sapota Juice,1,40,40,busy
ORD2026051901247,2026-05-19 14:10:00,Beverages,ITEM070,Grape Juice,1,40,40,busy
ORD2026051901248,2026-05-19 11:40:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901249,2026-05-19 12:26:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901250,2026-05-19 12:59:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901251,2026-05-19 14:06:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901252,2026-05-19 15:28:00,Beverages,ITEM066,Green Tea,1,30,30,busy
ORD2026051901253,2026-05-19 09:28:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901254,2026-05-19 14:26:00,Beverages,ITEM060,Tea,4,20,80,busy
ORD2026051901255,2026-05-19 13:43:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901256,2026-05-19 12:32:00,Beverages,ITEM075,Cut Fruit Bowl,1,40,40,busy
ORD2026051901257,2026-05-19 11:46:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901258,2026-05-19 13:47:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901259,2026-05-19 12:41:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901260,2026-05-19 11:38:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901261,2026-05-19 11:33:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901262,2026-05-19 09:47:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901263,2026-05-19 11:55:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901264,2026-05-19 12:45:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901265,2026-05-19 12:49:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901266,2026-05-19 12:24:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901267,2026-05-19 13:05:00,Beverages,ITEM061,Coffee,4,25,100,busy
ORD2026051901268,2026-05-19 12:08:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901269,2026-05-19 10:08:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901270,2026-05-19 13:46:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901271,2026-05-19 16:36:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901272,2026-05-19 12:53:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901273,2026-05-19 11:43:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901274,2026-05-19 12:22:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901275,2026-05-19 14:11:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901276,2026-05-19 11:25:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901277,2026-05-19 13:23:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901278,2026-05-19 15:57:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901279,2026-05-19 14:11:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901280,2026-05-19 13:04:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901281,2026-05-19 11:30:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901282,2026-05-19 11:48:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901283,2026-05-19 15:27:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901284,2026-05-19 13:30:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901285,2026-05-19 13:46:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901286,2026-05-19 12:05:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901287,2026-05-19 11:31:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901288,2026-05-19 13:57:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901289,2026-05-19 09:21:00,Beverages,ITEM062,Milk,2,20,40,busy
ORD2026051901290,2026-05-19 13:52:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901291,2026-05-19 13:50:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901292,2026-05-19 15:48:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901293,2026-05-19 13:46:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901294,2026-05-19 10:09:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901295,2026-05-19 11:24:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901296,2026-05-19 11:28:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901297,2026-05-19 13:23:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901298,2026-05-19 12:29:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901299,2026-05-19 11:31:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901300,2026-05-19 14:07:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901301,2026-05-19 13:03:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901302,2026-05-19 11:26:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901303,2026-05-19 13:47:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901304,2026-05-19 09:38:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901305,2026-05-19 11:31:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901306,2026-05-19 14:03:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901307,2026-05-19 13:54:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901308,2026-05-19 13:49:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901309,2026-05-19 12:47:00,Beverages,ITEM078,Strawberry Milkshake,1,50,50,busy
ORD2026051901310,2026-05-19 12:04:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901311,2026-05-19 12:00:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901312,2026-05-19 13:53:00,Beverages,ITEM070,Grape Juice,3,40,120,busy
ORD2026051901313,2026-05-19 14:18:00,Beverages,ITEM061,Coffee,4,25,100,busy
ORD2026051901314,2026-05-19 12:02:00,Beverages,ITEM075,Cut Fruit Bowl,1,40,40,busy
ORD2026051901315,2026-05-19 12:44:00,Beverages,ITEM061,Coffee,2,25,50,busy
ORD2026051901316,2026-05-19 13:34:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901317,2026-05-19 11:54:00,Beverages,ITEM061,Coffee,2,25,50,busy
ORD2026051901318,2026-05-19 15:55:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901319,2026-05-19 11:24:00,Beverages,ITEM070,Grape Juice,3,40,120,busy
ORD2026051901320,2026-05-19 14:06:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901321,2026-05-19 14:04:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901322,2026-05-19 09:14:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901323,2026-05-19 09:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901324,2026-05-19 13:18:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901325,2026-05-19 14:08:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901326,2026-05-19 11:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901327,2026-05-19 14:06:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901328,2026-05-19 10:53:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901329,2026-05-19 13:07:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901330,2026-05-19 12:47:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901331,2026-05-19 12:30:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901332,2026-05-19 16:25:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901333,2026-05-19 13:21:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901334,2026-05-19 12:57:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901335,2026-05-19 13:37:00,Beverages,ITEM070,Grape Juice,1,40,40,busy
ORD2026051901336,2026-05-19 13:43:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901337,2026-05-19 13:45:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901338,2026-05-19 12:21:00,Beverages,ITEM076,Mango Milkshake,1,50,50,busy
ORD2026051901339,2026-05-19 13:39:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901340,2026-05-19 11:53:00,Beverages,ITEM063,Horlicks,3,25,75,busy
ORD2026051901341,2026-05-19 12:54:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901342,2026-05-19 12:36:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901343,2026-05-19 12:47:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901344,2026-05-19 14:08:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901345,2026-05-19 11:37:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901346,2026-05-19 13:25:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901347,2026-05-19 15:51:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901348,2026-05-19 13:46:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901349,2026-05-19 15:02:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901350,2026-05-19 13:11:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901351,2026-05-19 11:22:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901352,2026-05-19 12:58:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901353,2026-05-19 11:20:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901354,2026-05-19 09:39:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901355,2026-05-19 11:51:00,Beverages,ITEM073,Mango Juice,1,40,40,busy
ORD2026051901356,2026-05-19 13:19:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901357,2026-05-19 10:27:00,Beverages,ITEM062,Milk,2,20,40,busy
ORD2026051901358,2026-05-19 14:14:00,Beverages,ITEM061,Coffee,3,25,75,busy
ORD2026051901359,2026-05-19 09:54:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901360,2026-05-19 11:30:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901361,2026-05-19 14:12:00,Beverages,ITEM069,Pineapple Juice,1,40,40,busy
ORD2026051901362,2026-05-19 12:22:00,Beverages,ITEM065,Lemon Tea,1,30,30,busy
ORD2026051901363,2026-05-19 14:07:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901364,2026-05-19 14:00:00,Beverages,ITEM072,Muskmelon Juice,1,40,40,busy
ORD2026051901365,2026-05-19 11:43:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901366,2026-05-19 15:00:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901367,2026-05-19 14:01:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901368,2026-05-19 11:50:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901369,2026-05-19 13:48:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901370,2026-05-19 13:32:00,Beverages,ITEM069,Pineapple Juice,1,40,40,busy
ORD2026051901371,2026-05-19 11:52:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901372,2026-05-19 15:01:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901373,2026-05-19 11:54:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901374,2026-05-19 16:31:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901375,2026-05-19 10:16:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901376,2026-05-19 14:11:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901377,2026-05-19 12:54:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901378,2026-05-19 12:44:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901379,2026-05-19 13:10:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901380,2026-05-19 14:08:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901381,2026-05-19 09:31:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901382,2026-05-19 11:44:00,Beverages,ITEM069,Pineapple Juice,1,40,40,busy
ORD2026051901383,2026-05-19 11:32:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901384,2026-05-19 12:18:00,Beverages,ITEM070,Grape Juice,1,40,40,busy
ORD2026051901385,2026-05-19 14:32:00,Beverages,ITEM070,Grape Juice,1,40,40,busy
ORD2026051901386,2026-05-19 14:11:00,Beverages,ITEM060,Tea,2,20,40,busy
ORD2026051901387,2026-05-19 13:41:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901388,2026-05-19 10:13:00,Beverages,ITEM065,Lemon Tea,1,30,30,busy
ORD2026051901389,2026-05-19 15:58:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901390,2026-05-19 11:24:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901391,2026-05-19 13:19:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901392,2026-05-19 11:38:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901393,2026-05-19 11:58:00,Beverages,ITEM075,Cut Fruit Bowl,1,40,40,busy
ORD2026051901394,2026-05-19 13:41:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901395,2026-05-19 14:03:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901396,2026-05-19 13:49:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,busy
ORD2026051901397,2026-05-19 12:56:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901398,2026-05-19 12:29:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901399,2026-05-19 14:02:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901400,2026-05-19 14:10:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901401,2026-05-19 11:22:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901402,2026-05-19 13:30:00,Beverages,ITEM067,Black Coffee,1,25,25,busy
ORD2026051901403,2026-05-19 13:23:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901404,2026-05-19 11:15:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901405,2026-05-19 13:18:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901406,2026-05-19 13:39:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901407,2026-05-19 09:24:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901408,2026-05-19 09:19:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901409,2026-05-19 09:17:00,Beverages,ITEM068,Mosambi Juice,1,40,40,busy
ORD2026051901410,2026-05-19 13:51:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901411,2026-05-19 14:19:00,Beverages,ITEM061,Coffee,4,25,100,busy
ORD2026051901412,2026-05-19 14:44:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901413,2026-05-19 13:27:00,Beverages,ITEM064,Boost,3,25,75,busy
ORD2026051901414,2026-05-19 11:24:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901415,2026-05-19 14:13:00,Beverages,ITEM060,Tea,3,20,60,busy
ORD2026051901416,2026-05-19 13:09:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901417,2026-05-19 13:40:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901418,2026-05-19 13:19:00,Beverages,ITEM077,Oreo Milkshake,1,50,50,busy
ORD2026051901419,2026-05-19 11:11:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901420,2026-05-19 13:55:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901421,2026-05-19 13:21:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901422,2026-05-19 13:48:00,Beverages,ITEM064,Boost,3,25,75,busy
ORD2026051901423,2026-05-19 12:49:00,Beverages,ITEM077,Oreo Milkshake,1,50,50,busy
ORD2026051901424,2026-05-19 11:37:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901425,2026-05-19 13:41:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901426,2026-05-19 11:33:00,Beverages,ITEM063,Horlicks,1,25,25,busy
ORD2026051901427,2026-05-19 13:51:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901428,2026-05-19 13:30:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901429,2026-05-19 15:02:00,Beverages,ITEM076,Mango Milkshake,1,50,50,busy
ORD2026051901430,2026-05-19 13:11:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901431,2026-05-19 13:58:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901432,2026-05-19 12:49:00,Beverages,ITEM061,Coffee,1,25,25,busy
ORD2026051901433,2026-05-19 14:13:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901434,2026-05-19 13:14:00,Beverages,ITEM071,Watermelon Juice,1,40,40,busy
ORD2026051901435,2026-05-19 12:17:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901436,2026-05-19 10:42:00,Beverages,ITEM069,Pineapple Juice,1,40,40,busy
ORD2026051901437,2026-05-19 14:21:00,Beverages,ITEM060,Tea,4,20,80,busy
ORD2026051901438,2026-05-19 11:37:00,Beverages,ITEM066,Green Tea,1,30,30,busy
ORD2026051901439,2026-05-19 11:40:00,Beverages,ITEM070,Grape Juice,1,40,40,busy
ORD2026051901440,2026-05-19 14:14:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901441,2026-05-19 09:55:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901442,2026-05-19 14:00:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901443,2026-05-19 13:19:00,Beverages,ITEM060,Tea,2,20,40,busy
ORD2026051901444,2026-05-19 11:26:00,Beverages,ITEM079,Chocolate Milkshake,1,50,50,busy
ORD2026051901445,2026-05-19 12:49:00,Beverages,ITEM062,Milk,1,20,20,busy
ORD2026051901446,2026-05-19 13:48:00,Beverages,ITEM064,Boost,1,25,25,busy
ORD2026051901447,2026-05-19 15:08:00,Beverages,ITEM060,Tea,1,20,20,busy
ORD2026051901448,2026-05-19 13:59:00,Beverages,ITEM076,Mango Milkshake,1,50,50,busy
